S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
21.0,120.0,36.0,9.0,0.0,18.0,0.0,9.0,18.0,0.0,18.0,0.0,87.0,0.0,24.0,1198.2857142857142,9.0,9.0,36.375,0.0
21.0,118.2,32.4,9.0,0.0,18.0,0.0,8.1,17.1,0.0,30.0,0.0,79.2,0.0,23.785714285714285,1248.226530612245,15.0,8.4,34.725,0.0
21.0,116.4,28.8,9.0,0.0,18.0,0.0,7.2,16.2,0.0,42.0,0.0,71.4,0.0,23.571428571428573,1298.1673469387754,21.0,7.8,33.075,0.0
21.0,114.6,25.2,9.0,0.0,18.0,0.0,6.3,15.3,0.0,54.0,0.0,63.6,0.0,23.357142857142858,1348.108163265306,27.0,7.2,31.425,0.0
21.0,112.8,21.6,9.0,0.0,18.0,0.0,5.4,14.4,0.0,66.0,0.0,55.8,0.0,23.142857142857142,1398.0489795918365,33.0,6.6,29.775,0.0
21.0,111.0,18.0,9.0,0.0,18.0,0.0,4.5,13.5,0.0,78.0,0.0,48.0,0.0,22.92857142857143,1447.9897959183672,39.0,6.0,28.125,0.0
21.0,109.2,14.399999999999999,9.0,0.0,18.0,0.0,3.5999999999999996,12.6,0.0,90.0,0.0,40.2,0.0,22.714285714285715,1497.930612244898,45.0,5.4,26.475,0.0
21.0,107.4,10.8,9.0,0.0,18.0,0.0,2.7,11.7,0.0,102.0,0.0,32.4,0.0,22.5,1547.8714285714284,51.0,4.8,24.825000000000003,0.0
21.0,105.6,7.199999999999999,9.0,0.0,18.0,0.0,1.7999999999999998,10.8,0.0,114.0,0.0,24.6,0.0,22.285714285714285,1597.812244897959,57.0,4.2,23.175,0.0
21.0,103.8,3.6000000000000014,9.0,0.0,18.0,0.0,0.9000000000000004,9.9,0.0,126.0,0.0,16.799999999999997,0.0,22.071428571428573,1647.7530612244896,63.0,3.6000000000000005,21.525,0.0
21.0,102.0,0.0,9.0,0.0,18.0,0.0,0.0,9.0,0.0,138.0,0.0,9.0,0.0,21.857142857142858,1697.6938775510203,69.0,3.0,19.875,0.0
20.4,91.8,0.0,9.0,0.9,17.1,0.0,0.0,8.1,1.8,132.0,4.2,8.1,0.0,20.95714285714286,1573.1081632653058,68.1,3.3,18.4125,0.0
19.8,81.6,0.0,9.0,1.8,16.2,0.0,0.0,7.2,3.6,126.0,8.4,7.2,0.0,20.057142857142857,1448.5224489795917,67.2,3.6,16.95,0.0
19.2,71.4,0.0,9.0,2.7,15.3,0.0,0.0,6.3,5.4,120.0,12.600000000000001,6.3,0.0,19.15714285714286,1323.9367346938775,66.3,3.9,15.4875,0.0
18.6,61.2,0.0,9.0,3.6,14.4,0.0,0.0,5.4,7.2,114.0,16.8,5.4,0.0,18.257142857142856,1199.351020408163,65.4,4.2,14.025,0.0
18.0,51.0,0.0,9.0,4.5,13.5,0.0,0.0,4.5,9.0,108.0,21.0,4.5,0.0,17.357142857142858,1074.7653061224487,64.5,4.5,12.5625,0.0
